date,rf
2018-11-14,4.438063244038837e-05
2018-11-15,3.601518429952044e-05
2018-11-16,4.771273426928957e-05
2018-11-19,4.858636136662042e-05
2018-11-20,4.5676991066834205e-05
2018-11-21,4.209179411396313e-05
2018-11-22,4.387479360112856e-05
2018-11-23,4.0403743315930996e-05
2018-11-26,3.9749487588780497e-05
2018-11-27,3.6132344247041814e-05
2018-11-28,4.270581907839244e-05
2018-11-29,4.1230506921285937e-05
2018-11-30,3.9839478601644274e-05
2018-12-03,4.2088699249376305e-05
2018-12-04,4.2035150785935116e-05
2018-12-05,3.7810060190546224e-05
2018-12-06,4.2259267872157835e-05
2018-12-07,4.915559046514417e-05
2018-12-10,4.390169246981657e-05
2018-12-11,4.5860155241550515e-05
2018-12-12,4.205803653678508e-05
2018-12-13,4.0685497748382815e-05
2018-12-14,4.5828316488361054e-05
2018-12-17,4.971008457621551e-05
2018-12-18,4.967934934363427e-05
2018-12-19,4.080567362674259e-05
2018-12-20,3.8135313937814885e-05
2018-12-21,4.081414189016641e-05
2018-12-24,4.336781922043009e-05
2018-12-25,4.066239681033146e-05
2018-12-26,3.8623701475115624e-05
2018-12-27,4.7409914913698614e-05
2018-12-28,3.9404855305624764e-05
2018-12-31,4.463642273466739e-05
2019-01-01,4.281226843150243e-05
2019-01-02,4.4027753628217425e-05
2019-01-03,4.925725323068342e-05
2019-01-04,4.109535327123659e-05
2019-01-07,3.049187404191578e-05
2019-01-08,3.944346764739315e-05
2019-01-09,4.242759611017277e-05
2019-01-10,4.20165682037954e-05
2019-01-11,4.255579589540481e-05
2019-01-14,3.729695993892612e-05
2019-01-15,4.166196187305182e-05
2019-01-16,4.461016378476401e-05
2019-01-17,4.8217774271996916e-05
2019-01-18,5.0044439715346556e-05
2019-01-21,4.616262829837403e-05
2019-01-22,4.467867760249433e-05
2019-01-23,4.007428322694295e-05
2019-01-24,5.0883099580678604e-05
2019-01-25,4.7117431573262536e-05
2019-01-28,3.563764229075339e-05
2019-01-29,4.636126188772849e-05
2019-01-30,3.765307304637311e-05
2019-01-31,4.267479049557821e-05
2019-02-01,4.325937590476947e-05
2019-02-04,4.58708687844922e-05
2019-02-05,3.846051869338396e-05
2019-02-06,4.235863813706331e-05
2019-02-07,4.355356823793066e-05
2019-02-08,4.53577834644836e-05
2019-02-11,4.219796184656843e-05
2019-02-12,4.540715337175705e-05
2019-02-13,4.556903079100394e-05
2019-02-14,4.532568463466724e-05
2019-02-15,4.016555008323763e-05
2019-02-18,3.561899931892043e-05
2019-02-19,4.591698169398306e-05
2019-02-20,4.235474700275965e-05
2019-02-21,5.1216663102371385e-05
2019-02-22,4.31366676807432e-05
2019-02-25,3.3803550238742375e-05
2019-02-26,4.2009491288519385e-05
2019-02-27,4.386430990943602e-05
2019-02-28,3.9940379597869224e-05
2019-03-01,4.9648307903327193e-05
2019-03-04,4.20527045537078e-05
2019-03-05,4.9031041674529874e-05
2019-03-06,3.917213442883316e-05
2019-03-07,4.4895846579739995e-05
2019-03-08,3.575737499472709e-05
2019-03-11,4.9675431097240264e-05
2019-03-12,3.789439342805068e-05
2019-03-13,3.8930626002020574e-05
2019-03-14,4.3232726471886807e-05
2019-03-15,4.44183199432846e-05
2019-03-18,4.355115839316248e-05
2019-03-19,4.3966941455364505e-05
2019-03-20,4.3071896032476076e-05
2019-03-21,4.1116321423784186e-05
2019-03-22,4.327757454514192e-05
2019-03-25,3.591058688567905e-05
2019-03-26,3.519796884221549e-05
2019-03-27,4.174478862339903e-05
2019-03-28,4.566410783368724e-05
2019-03-29,3.390128274971538e-05
2019-04-01,4.531788020445404e-05
2019-04-02,3.9428877625313774e-05
2019-04-03,3.681170492075836e-05
2019-04-04,4.2303638421170575e-05
2019-04-05,3.8290710417054896e-05
2019-04-08,3.86925710385011e-05
2019-04-09,4.429971283115286e-05
2019-04-10,4.805025781484673e-05
2019-04-11,4.320321264672522e-05
2019-04-12,3.9014137569903795e-05
2019-04-15,4.5530696525464265e-05
2019-04-16,4.645825493665434e-05
2019-04-17,3.8459787575328974e-05
2019-04-18,4.896159056344551e-05
2019-04-19,4.010474419113841e-05
2019-04-22,4.4954877035818797e-05
2019-04-23,3.9600073487244813e-05
2019-04-24,3.489820466651139e-05
2019-04-25,4.260342653727989e-05
2019-04-26,4.7116122064982946e-05
2019-04-29,3.709489513203934e-05
2019-04-30,3.8976420982939075e-05
2019-05-01,3.8180275691468424e-05
2019-05-02,3.361017969960578e-05
2019-05-03,4.6195083831745976e-05
2019-05-06,4.286080045834417e-05
2019-05-07,4.808416137391802e-05
2019-05-08,4.2924145902567545e-05
2019-05-09,4.215895805237402e-05
2019-05-10,3.4836159786388876e-05
2019-05-13,4.279585932165375e-05
2019-05-14,3.868718033794849e-05
2019-05-15,4.535387044968253e-05
2019-05-16,4.424658761070788e-05
2019-05-17,4.377237888597563e-05
2019-05-20,4.1186269428061806e-05
2019-05-21,4.4301293688819854e-05
2019-05-22,4.324037665770497e-05
2019-05-23,3.7886041115209323e-05
2019-05-24,4.123065481076438e-05
2019-05-27,4.4638455636736296e-05
2019-05-28,3.960853609141779e-05
2019-05-29,3.9871473846542216e-05
2019-05-30,4.42884644797914e-05
2019-05-31,3.496377890011004e-05
2019-06-03,4.219490361423439e-05
2019-06-04,5.261159222391676e-05
2019-06-05,4.605400248380853e-05
2019-06-06,3.844495256988267e-05
2019-06-07,4.703915763415445e-05
2019-06-10,3.589163310402377e-05
2019-06-11,3.935141877686732e-05
2019-06-12,4.289960928871572e-05
2019-06-13,3.934250931059147e-05
2019-06-14,4.114728320270267e-05
2019-06-17,4.34187837659028e-05
2019-06-18,3.943166533337816e-05
2019-06-19,4.0598433997729444e-05
2019-06-20,4.44873436116211e-05
2019-06-21,3.616039215526001e-05
2019-06-24,3.749063995472923e-05
2019-06-25,4.1828565601864653e-05
2019-06-26,3.952591905487246e-05
2019-06-27,4.130847677941141e-05
2019-06-28,3.261433682588688e-05
2019-07-01,4.654159918082712e-05
2019-07-02,4.178145746291939e-05
2019-07-03,4.104606767008079e-05
2019-07-04,4.0817900342160485e-05
2019-07-05,4.0892814678450407e-05
2019-07-08,4.436171112831566e-05
2019-07-09,4.125747460737017e-05
2019-07-10,4.040597504828547e-05
2019-07-11,4.1989825969590555e-05
2019-07-12,4.547759387030226e-05
2019-07-15,4.0931521195775034e-05
2019-07-16,4.190569014039802e-05
2019-07-17,3.7986787771782105e-05
2019-07-18,4.501359641961855e-05
2019-07-19,4.12995805842975e-05
2019-07-22,4.4081407050367005e-05
2019-07-23,3.587890485268197e-05
2019-07-24,4.164956985541757e-05
2019-07-25,4.185689692604022e-05
2019-07-26,3.7095963272504306e-05
2019-07-29,3.605106306436845e-05
2019-07-30,3.95619914821399e-05
2019-07-31,3.615200239570626e-05
2019-08-01,4.148230947076392e-05
2019-08-02,3.417120843218768e-05
2019-08-05,3.960694529370201e-05
2019-08-06,4.4146361393604394e-05
2019-08-07,4.6089092071266435e-05
2019-08-08,4.6714768617173164e-05
2019-08-09,4.329426743931997e-05
2019-08-12,4.2428477837086476e-05
2019-08-13,3.91869855498328e-05
2019-08-14,4.4668851588935965e-05
2019-08-15,3.356750955973986e-05
2019-08-16,4.4642743244560634e-05
2019-08-19,4.436907035554327e-05
2019-08-20,2.979470615049884e-05
2019-08-21,4.4207628446590874e-05
2019-08-22,4.917912275392844e-05
2019-08-23,4.5113191323498114e-05
2019-08-26,4.5976532120795e-05
2019-08-27,4.0223004114103844e-05
2019-08-28,4.462177361230779e-05
2019-08-29,4.678799828794489e-05
2019-08-30,3.828739627897981e-05
2019-09-02,4.427127184114532e-05
2019-09-03,3.9442604819361904e-05
2019-09-04,3.843330985398019e-05
2019-09-05,4.427758092728773e-05
2019-09-06,4.53688345039005e-05
2019-09-09,2.8961350101441852e-05
2019-09-10,4.078077528268942e-05
2019-09-11,3.6679254762139735e-05
2019-09-12,3.817053606125498e-05
2019-09-13,3.9821151931240806e-05
2019-09-16,4.825720006595979e-05
2019-09-17,2.6092698616198007e-05
2019-09-18,3.648168403347363e-05
2019-09-19,3.644327577112527e-05
2019-09-20,3.945373412528319e-05
2019-09-23,4.157811730598482e-05
2019-09-24,3.377435235463189e-05
2019-09-25,3.814910247923464e-05
2019-09-26,3.588966616763223e-05
2019-09-27,4.2226903802067284e-05
2019-09-30,4.1531643225845016e-05
2019-10-01,3.8869867575508366e-05
2019-10-02,4.223087963817207e-05
2019-10-03,3.577308752822361e-05
2019-10-04,3.9635539940796605e-05
2019-10-07,3.821970139461506e-05
2019-10-08,4.0368231087217765e-05
2019-10-09,4.084363606104979e-05
2019-10-10,4.3436722251488646e-05
2019-10-11,3.880539643641434e-05
2019-10-14,3.908911626893108e-05
2019-10-15,3.3104116206494894e-05
2019-10-16,4.468740645147129e-05
2019-10-17,3.8789773582958986e-05
2019-10-18,3.4968639716526084e-05
2019-10-21,4.074243646612352e-05
2019-10-22,4.389408478733259e-05
2019-10-23,3.959417864307646e-05
2019-10-24,3.8334469017575756e-05
2019-10-25,4.1737779804318365e-05
2019-10-28,4.092569628300069e-05
2019-10-29,4.354560617736425e-05
2019-10-30,3.541977165055776e-05
2019-10-31,3.581285806153467e-05
2019-11-01,3.893107672925389e-05
2019-11-04,4.082575040986747e-05
2019-11-05,4.235300741672887e-05
2019-11-06,3.516561070981972e-05
2019-11-07,4.186712322717945e-05
2019-11-08,3.136487914812136e-05
2019-11-11,4.7715878872089945e-05
2019-11-12,3.4088149568400894e-05
2019-11-13,4.015093962062011e-05
2019-11-14,4.214670864932657e-05
2019-11-15,3.51452380040751e-05
2019-11-18,4.4163787681572586e-05
2019-11-19,3.8863605760663944e-05
2019-11-20,4.2821524874003813e-05
2019-11-21,4.054787296725593e-05
2019-11-22,3.955411209055626e-05
2019-11-25,4.216717448990437e-05
2019-11-26,3.5884424323562314e-05
2019-11-27,4.587402059663681e-05
2019-11-28,4.317029186262644e-05
2019-11-29,4.253368781736988e-05
2019-12-02,4.262327264314969e-05
2019-12-03,4.094449000402456e-05
2019-12-04,4.025945850005819e-05
2019-12-05,2.956571647483308e-05
2019-12-06,3.959324455160562e-05
2019-12-09,3.82388326034544e-05
2019-12-10,3.6685745802511605e-05
2019-12-11,4.0772494854124375e-05
2019-12-12,4.1229709131673786e-05
2019-12-13,4.2037175646214564e-05
2019-12-16,3.894333288445573e-05
2019-12-17,3.7724131869643074e-05
2019-12-18,4.352720731404247e-05
2019-12-19,4.0727554492692164e-05
2019-12-20,4.5517576735321086e-05
2019-12-23,4.205976429805247e-05
2019-12-24,4.363372207505378e-05
2019-12-25,3.780886498039315e-05
2019-12-26,4.0819838510675055e-05
2019-12-27,3.8826104489686486e-05
2019-12-30,4.010672974841256e-05
2019-12-31,3.971715994444125e-05
2020-01-01,4.696338391152466e-05
2020-01-02,3.5785582649383585e-05
2020-01-03,3.890015814533854e-05
2020-01-06,3.107397161450365e-05
2020-01-07,4.044162850869171e-05
2020-01-08,3.627153588992016e-05
2020-01-09,3.307190413792682e-05
2020-01-10,3.888000488316834e-05
2020-01-13,3.660981046582634e-05
2020-01-14,4.124562336915716e-05
2020-01-15,3.538322435248098e-05
2020-01-16,3.742921568461455e-05
2020-01-17,3.454356571230832e-05
2020-01-20,3.737625421118551e-05
2020-01-21,3.585530004479587e-05
2020-01-22,4.2158500745292926e-05
2020-01-23,4.375459014482885e-05
2020-01-24,4.122357954106093e-05
2020-01-27,4.255682713338871e-05
2020-01-28,4.26075060280251e-05
2020-01-29,3.8798012323093545e-05
2020-01-30,4.288367217553102e-05
2020-01-31,3.902271184874628e-05
2020-02-03,3.649553420825846e-05
2020-02-04,3.726397551462313e-05
2020-02-05,3.49364377587591e-05
2020-02-06,3.441806480952714e-05
2020-02-07,4.106192999642211e-05
2020-02-10,4.3019414213807394e-05
2020-02-11,3.488524950689964e-05
2020-02-12,3.914100288548994e-05
2020-02-13,3.8090682432656564e-05
2020-02-14,3.935813204880567e-05
2020-02-17,3.9034479547117584e-05
2020-02-18,4.382637535704781e-05
2020-02-19,3.7563456272371454e-05
2020-02-20,4.200926692066176e-05
2020-02-21,3.6155508625013155e-05
2020-02-24,3.751360981141261e-05
2020-02-25,4.1179189583795406e-05
2020-02-26,3.575180554626911e-05
2020-02-27,3.3773507923218204e-05
2020-02-28,3.8848704780658494e-05
2020-03-02,3.8796080431779956e-05
2020-03-03,3.6733961032320295e-05
2020-03-04,3.587062690457721e-05
2020-03-05,3.7468232986004324e-05
2020-03-06,4.0085308132375985e-05
2020-03-09,3.998429109786095e-05
2020-03-10,3.745849764258402e-05
2020-03-11,4.4082401978284835e-05
2020-03-12,3.628286879120424e-05
2020-03-13,2.9710784310577054e-05
2020-03-16,5.070079399271954e-05
2020-03-17,4.026077335206324e-05
2020-03-18,4.075384742718846e-05
2020-03-19,3.5678123108784376e-05
2020-03-20,3.3520312864521173e-05
2020-03-23,3.254890703852098e-05
2020-03-24,3.245828228171099e-05
2020-03-25,3.592903702687167e-05
2020-03-26,4.114157922585626e-05
2020-03-27,3.2897157671074595e-05
2020-03-30,3.3583706706030725e-05
2020-03-31,3.916657458202799e-05
2020-04-01,3.770616349862976e-05
2020-04-02,3.4925479083458555e-05
2020-04-03,2.7908389922837173e-05
2020-04-06,3.545693483530954e-05
2020-04-07,3.9232942075084765e-05
2020-04-08,3.672205756899416e-05
2020-04-09,3.961512764671937e-05
2020-04-10,3.8299156735366324e-05
2020-04-13,3.0658457295773545e-05
2020-04-14,3.418351671902187e-05
2020-04-15,3.596562142971216e-05
2020-04-16,3.503991226017078e-05
2020-04-17,3.7054494533173e-05
2020-04-20,3.9824297731083647e-05
2020-04-21,3.5857884829182396e-05
2020-04-22,3.671647845870929e-05
2020-04-23,4.315401457177792e-05
2020-04-24,4.030490235162887e-05
2020-04-27,4.0919603588207565e-05
2020-04-28,4.184595953216075e-05
2020-04-29,3.990404796949676e-05
2020-04-30,3.35890640317249e-05
2020-05-01,3.829918840625446e-05
2020-05-04,4.0170876852263504e-05
2020-05-05,3.460119708220688e-05
2020-05-06,4.162499434823275e-05
2020-05-07,4.312066476819254e-05
2020-05-08,3.4951922387449486e-05
2020-05-11,4.135922730097441e-05
2020-05-12,3.638710749398477e-05
2020-05-13,3.747653814145657e-05
2020-05-14,3.894496216738652e-05
2020-05-15,4.192012337878026e-05
2020-05-18,3.677751550590358e-05
2020-05-19,3.447432338288259e-05
2020-05-20,3.835286650222258e-05
2020-05-21,3.588221985029172e-05
2020-05-22,4.2756985576763995e-05
2020-05-25,4.183487885511816e-05
2020-05-26,3.089457090599268e-05
2020-05-27,4.054665440955674e-05
2020-05-28,3.994525430250917e-05
2020-05-29,3.1975535698336444e-05
2020-06-01,3.915315891855897e-05
2020-06-02,4.213042889222862e-05
2020-06-03,4.035326398543759e-05
2020-06-04,3.768933239811645e-05
2020-06-05,3.8026314668426764e-05
2020-06-08,4.196751492213657e-05
2020-06-09,3.999733577453313e-05
2020-06-10,3.9467372235479914e-05
2020-06-11,3.518557319015514e-05
2020-06-12,3.708710092853451e-05
2020-06-15,4.091610810985635e-05
2020-06-16,3.424935607632129e-05
2020-06-17,3.9248551590986835e-05
2020-06-18,3.6803676995544876e-05
2020-06-19,4.3626744920866045e-05
2020-06-22,3.22543072144299e-05
2020-06-23,3.637715083715243e-05
2020-06-24,3.924434979607483e-05
2020-06-25,3.8781216930461326e-05
2020-06-26,3.644476554520715e-05
2020-06-29,4.122091764680036e-05
2020-06-30,3.530433995901916e-05
2020-07-01,3.766339994837331e-05
2020-07-02,4.0844705934350856e-05
2020-07-03,3.309899360304236e-05
2020-07-06,3.067312401094924e-05
2020-07-07,3.836241192156642e-05
2020-07-08,3.3051600790923175e-05
2020-07-09,3.26166613693335e-05
2020-07-10,4.1250376004775546e-05
2020-07-13,4.379624921058145e-05
2020-07-14,3.833133405994893e-05
2020-07-15,3.2970648335295394e-05
2020-07-16,3.618246218306531e-05
2020-07-17,3.635312311334182e-05
2020-07-20,3.1883787986020096e-05
2020-07-21,3.723989832438157e-05
2020-07-22,3.76753978665878e-05
2020-07-23,3.7181905524708014e-05
2020-07-24,3.6729472648877604e-05
2020-07-27,3.934683206985312e-05
2020-07-28,3.57717187693396e-05
2020-07-29,3.689686793961755e-05
2020-07-30,3.9055154591904895e-05
2020-07-31,3.9080954648884614e-05
2020-08-03,3.877281391440057e-05
2020-08-04,3.0771465837853285e-05
2020-08-05,3.629976409169622e-05
2020-08-06,3.988547245747931e-05
2020-08-07,4.3999936649496973e-05
2020-08-10,3.3864002586980746e-05
2020-08-11,3.669170100861763e-05
2020-08-12,3.416978856907171e-05
2020-08-13,3.1952984723693234e-05
2020-08-14,4.140065895619216e-05
2020-08-17,4.3575307746346326e-05
2020-08-18,4.026576456350739e-05
2020-08-19,3.332117089627218e-05
2020-08-20,3.219518259212073e-05
2020-08-21,3.958178998542117e-05
2020-08-24,2.9650227340249913e-05
2020-08-25,3.7142659162991976e-05
2020-08-26,3.534777228075825e-05
2020-08-27,4.204824939080254e-05
2020-08-28,3.741805666246378e-05
2020-08-31,3.9182372663981724e-05
2020-09-01,3.895918550012034e-05
2020-09-02,3.8083004000988296e-05
2020-09-03,3.948900587791293e-05
2020-09-04,3.5684439282146485e-05
2020-09-07,2.964367341551366e-05
2020-09-08,4.239073994005693e-05
2020-09-09,3.705668692988162e-05
2020-09-10,3.3076323992187184e-05
2020-09-11,3.667796563999737e-05
2020-09-14,3.742438358522726e-05
2020-09-15,4.115515249569768e-05
2020-09-16,3.057723253641065e-05
2020-09-17,3.9672418883363036e-05
2020-09-18,2.996431124979715e-05
2020-09-21,3.192064181911647e-05
2020-09-22,3.2195700057302545e-05
2020-09-23,3.1640905335583724e-05
2020-09-24,4.0046811870197985e-05
2020-09-25,3.110770847847277e-05
2020-09-28,3.695082947974271e-05
2020-09-29,3.425966203907116e-05
2020-09-30,3.456283698399787e-05
2020-10-01,3.463730768382689e-05
2020-10-02,4.02757423947353e-05
2020-10-05,3.954666099970083e-05
2020-10-06,3.4685932472466874e-05
2020-10-07,4.3744045400417875e-05
2020-10-08,3.409724590341945e-05
2020-10-09,3.5247068916000046e-05
2020-10-12,4.107336243341919e-05
2020-10-13,3.5544839852352794e-05
2020-10-14,3.8813828880490675e-05
2020-10-15,3.2944450633065614e-05
2020-10-16,4.073198642640108e-05
2020-10-19,3.594433185916124e-05
2020-10-20,4.076591264245977e-05
2020-10-21,3.848726160815552e-05
2020-10-22,3.262350704180683e-05
2020-10-23,4.251743534955388e-05
2020-10-26,3.263983167722806e-05
2020-10-27,4.273449173597399e-05
2020-10-28,3.220099927192521e-05
2020-10-29,4.11865791360988e-05
2020-10-30,4.2384600233091874e-05
2020-11-02,3.3216986808248805e-05
2020-11-03,3.751764024562121e-05
2020-11-04,3.7577711778258305e-05
2020-11-05,3.221724142776772e-05
2020-11-06,3.091950320666115e-05
2020-11-09,3.134499934809298e-05
2020-11-10,3.0113709124979238e-05
2020-11-11,3.662503562074093e-05
2020-11-12,3.729930426077388e-05
2020-11-13,3.191593017737304e-05
2020-11-16,3.900649136756584e-05
2020-11-17,3.854840681571936e-05
2020-11-18,3.470523165227668e-05
2020-11-19,4.198222284479414e-05
2020-11-20,2.996684885792078e-05
2020-11-23,3.387102200069769e-05
2020-11-24,3.5250024685407055e-05
2020-11-25,3.331797490702115e-05
2020-11-26,3.390421685156575e-05
2020-11-27,3.298858167744001e-05
2020-11-30,3.333173754560548e-05
2020-12-01,3.574201034983737e-05
2020-12-02,3.6804403508394756e-05
2020-12-03,3.309588008693076e-05
2020-12-04,3.6293124730191195e-05
2020-12-07,3.669162312514018e-05
2020-12-08,3.797402228244984e-05
2020-12-09,3.987513910064244e-05
2020-12-10,3.491309566650003e-05
2020-12-11,3.456889430819565e-05
2020-12-14,3.3806140506742466e-05
2020-12-15,3.5190495165204894e-05
2020-12-16,4.02605689788782e-05
2020-12-17,3.273290172356447e-05
2020-12-18,3.6163113969367444e-05
2020-12-21,3.372029689696632e-05
2020-12-22,3.2432262352166674e-05
2020-12-23,3.7943609549451196e-05
2020-12-24,3.0864568561828065e-05
2020-12-25,3.369489568005868e-05
2020-12-28,3.1929689658483085e-05
2020-12-29,3.678993229772054e-05
2020-12-30,2.8327047873810685e-05
2020-12-31,3.634474714098168e-05
2021-01-01,3.593355411268817e-05
2021-01-04,3.4172533046605835e-05
2021-01-05,3.5359889296593394e-05
2021-01-06,3.531369526799111e-05
2021-01-07,3.882264542998115e-05
2021-01-08,3.22659634228728e-05
2021-01-11,3.8842167367159064e-05
2021-01-12,3.1391307160566484e-05
2021-01-13,2.744336292748173e-05
2021-01-14,3.21260724214234e-05
2021-01-15,3.4030225183112606e-05
2021-01-18,3.542995116401215e-05
2021-01-19,3.4832617954672074e-05
2021-01-20,3.456698075621212e-05
2021-01-21,3.28324355847176e-05
2021-01-22,3.552521485206128e-05
2021-01-25,3.7859600836576135e-05
2021-01-26,3.521384231408575e-05
2021-01-27,3.516896032462746e-05
2021-01-28,3.004074988899319e-05
2021-01-29,3.381144596170671e-05
2021-02-01,2.9063961415776163e-05
2021-02-02,3.268780523080217e-05
2021-02-03,3.700383763383108e-05
2021-02-04,3.968141812271675e-05
2021-02-05,3.521595929023569e-05
2021-02-08,2.5651039431640044e-05
2021-02-09,3.420559823319458e-05
2021-02-10,4.003651124673269e-05
2021-02-11,3.252138240372737e-05
2021-02-12,3.489604968787141e-05
2021-02-15,3.648197452910118e-05
2021-02-16,4.222444160095762e-05
2021-02-17,3.2550045113266535e-05
2021-02-18,4.1278690399826345e-05
2021-02-19,3.9301082284337596e-05
2021-02-22,3.9245067464888095e-05
2021-02-23,3.8543761032849844e-05
2021-02-24,4.097287285409479e-05
2021-02-25,3.502982693226464e-05
2021-02-26,3.955324135040961e-05
2021-03-01,3.668629887698671e-05
2021-03-02,3.3356182707722226e-05
2021-03-03,2.7377056607713612e-05
2021-03-04,3.961513792338778e-05
2021-03-05,3.5597115560559445e-05
2021-03-08,2.8232911490455592e-05
2021-03-09,3.5662914209755314e-05
2021-03-10,3.317545389291965e-05
2021-03-11,3.613758157317015e-05
2021-03-12,4.2082969118339975e-05
2021-03-15,3.235453245453712e-05
2021-03-16,2.9963428564760974e-05
2021-03-17,3.8545444911664006e-05
2021-03-18,3.236513889226522e-05
2021-03-19,3.951029334525735e-05
2021-03-22,2.8394450384716663e-05
2021-03-23,3.4613852867071415e-05
2021-03-24,3.6866392199685905e-05
2021-03-25,3.671809103833468e-05
2021-03-26,3.60520043805046e-05
2021-03-29,4.3513526962968285e-05
2021-03-30,3.0183762135038705e-05
2021-03-31,2.6914332273975106e-05
2021-04-01,3.4702054910074054e-05
2021-04-02,3.7032923758673064e-05
2021-04-05,3.8412194252712695e-05
2021-04-06,3.1578047370528495e-05
2021-04-07,3.45935067196379e-05
2021-04-08,3.0201063759616176e-05
2021-04-09,3.9802164746527424e-05
2021-04-12,3.3150661439496076e-05
2021-04-13,2.959497739563055e-05
2021-04-14,3.491627368745753e-05
2021-04-15,4.076276100239973e-05
2021-04-16,3.076634316778737e-05
2021-04-19,4.153376878313075e-05
2021-04-20,2.7727095047946904e-05
2021-04-21,2.781993473788269e-05
2021-04-22,3.425762516107156e-05
2021-04-23,3.630975519497426e-05
2021-04-26,3.6823635906513275e-05
2021-04-27,3.606047675708268e-05
2021-04-28,4.333195349270902e-05
2021-04-29,3.469086698948409e-05
2021-04-30,3.0480964955836853e-05
2021-05-03,3.474646072776366e-05
2021-05-04,3.909203546048623e-05
2021-05-05,3.099492257074843e-05
2021-05-06,2.975493473655888e-05
2021-05-07,2.9473245508393475e-05
2021-05-10,3.308283586589411e-05
2021-05-11,3.173932665712087e-05
2021-05-12,3.8863462854754616e-05
2021-05-13,2.9712149034466506e-05
2021-05-14,3.1782088736775904e-05
2021-05-17,3.769220938565354e-05
2021-05-18,4.0390807636292436e-05
2021-05-19,3.0211058106077715e-05
2021-05-20,3.647760404623668e-05
2021-05-21,3.61936033297372e-05
2021-05-24,3.308347682429158e-05
2021-05-25,3.722838425246344e-05
2021-05-26,4.634612349496692e-05
2021-05-27,3.863387945490793e-05
2021-05-28,3.1502493210489035e-05
2021-05-31,4.1895312158812814e-05
2021-06-01,3.4970514513288364e-05
2021-06-02,3.411680026244035e-05
2021-06-03,3.81235106361455e-05
2021-06-04,3.7476596127739015e-05
2021-06-07,4.0258095419964945e-05
2021-06-08,3.087463000217561e-05
2021-06-09,3.105682667414733e-05
2021-06-10,3.3328167454271806e-05
2021-06-11,2.9557844696492808e-05
2021-06-14,3.60908830663309e-05
2021-06-15,2.8235233041185026e-05
2021-06-16,3.142515830933945e-05
2021-06-17,3.51837386698417e-05
2021-06-18,3.604884015473431e-05
2021-06-21,3.7724391370064225e-05
2021-06-22,3.594880561674785e-05
2021-06-23,3.2405218900910526e-05
2021-06-24,3.441383997682124e-05
2021-06-25,2.8867516429054163e-05
2021-06-28,3.371074826197251e-05
2021-06-29,3.159966037280526e-05
2021-06-30,2.638912118735348e-05
2021-07-01,4.1542484282341974e-05
2021-07-02,3.219697466239069e-05
2021-07-05,3.563088895908173e-05
2021-07-06,2.596275785493596e-05
2021-07-07,3.887654883172331e-05
2021-07-08,3.3878755213212486e-05
2021-07-09,3.2933807597279596e-05
2021-07-12,3.5962637679576304e-05
2021-07-13,3.270067859517667e-05
2021-07-14,2.6729812395931418e-05
2021-07-15,3.661567382118314e-05
2021-07-16,3.3092553628710775e-05
2021-07-19,3.9374698220351334e-05
2021-07-20,2.7011138868271445e-05
2021-07-21,3.682450157427297e-05
2021-07-22,3.9279147398207925e-05
2021-07-23,3.0257720188275883e-05
2021-07-26,3.205576924791842e-05
2021-07-27,3.2326497469536974e-05
2021-07-28,3.509129373013842e-05
2021-07-29,2.8113018696096503e-05
2021-07-30,2.3149514503328916e-05
2021-08-02,2.7797178212995988e-05
2021-08-03,3.619011040356668e-05
2021-08-04,3.678148322361352e-05
2021-08-05,3.480691064239316e-05
2021-08-06,3.0815931878258596e-05
2021-08-09,3.143997583632263e-05
2021-08-10,3.1449092663837774e-05
2021-08-11,3.1852830219003536e-05
2021-08-12,3.158108023271211e-05
2021-08-13,3.0129961605451783e-05
2021-08-16,3.140396178258342e-05
2021-08-17,3.439043465092162e-05
2021-08-18,3.0350365379128164e-05
2021-08-19,4.31925522779153e-05
2021-08-20,3.029454921055219e-05
2021-08-23,2.9215299369056424e-05
2021-08-24,3.728184669715695e-05
2021-08-25,2.77993785904318e-05
2021-08-26,3.3804500571443796e-05
2021-08-27,3.079181596876701e-05
2021-08-30,2.9623697938019333e-05
2021-08-31,2.761840329523757e-05
2021-09-01,3.784349619828653e-05
2021-09-02,3.001876425434702e-05
2021-09-03,3.2288955711390344e-05
2021-09-06,3.350150277681152e-05
2021-09-07,3.391410810316131e-05
2021-09-08,3.407034738578396e-05
2021-09-09,2.2555782898114884e-05
2021-09-10,2.9019331612589738e-05
2021-09-13,3.244616881858953e-05
2021-09-14,3.2534197793587794e-05
2021-09-15,3.732064674255575e-05
2021-09-16,3.3144874585611106e-05
2021-09-17,2.9497175668247166e-05
2021-09-20,3.11204491805217e-05
2021-09-21,3.441303137297069e-05
2021-09-22,2.7956611026835887e-05
2021-09-23,3.946561315615327e-05
2021-09-24,2.8716263758443716e-05
2021-09-27,2.1934423119596147e-05
2021-09-28,3.652840799239776e-05
2021-09-29,3.692544198363734e-05
2021-09-30,2.8106603508604167e-05
2021-10-01,3.218165944662843e-05
2021-10-04,3.089879053108646e-05
2021-10-05,3.295434778260997e-05
2021-10-06,3.0488122807703633e-05
2021-10-07,2.8050091739117988e-05
2021-10-08,3.396659580667816e-05
2021-10-11,3.489448701476938e-05
2021-10-12,3.409189097025589e-05
2021-10-13,2.847872785483041e-05
2021-10-14,2.9092162175281544e-05
